Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zlib 1.3.1 -7,28.29,466.48,8305920,1330242,16.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/8
zlib 1.3.1 -9,3.39,467.50,8305920,1329951,16.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/8
zstd 1.5.7 -1,578.64,1356.20,8305920,1342103,16.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -3,384.47,1320.03,8305920,1400550,16.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -5,244.03,1356.75,8305920,1373732,16.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -7,111.77,1342.23,8305920,1340499,16.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -9,80.82,1335.42,8305920,1256735,15.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -11,39.05,1375.39,8305920,1273845,15.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -13,23.22,1580.44,8305920,1267567,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -15,12.88,2248.81,8305920,1234266,14.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -16,9.66,1810.21,8305920,1288439,15.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -19,5.90,1425.15,8305920,1119725,13.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
xz 5.8.1 -1,38.04,204.12,8305920,1113168,13.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
xz 5.8.1 -3,19.17,211.29,8305920,1114936,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
xz 5.8.1 -5,4.90,231.91,8305920,962976,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
xz 5.8.1 -7,4.72,231.88,8305920,961060,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
xz 5.8.1 -9,4.71,207.02,8305920,961060,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zlib 1.3.1 -1,164.04,614.01,8305920,1520453,18.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zlib 1.3.1 -3,117.44,674.08,8305920,1491991,17.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zlib 1.3.1 -5,70.55,452.14,8305920,1443509,17.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zlib 1.3.1 -7,25.95,460.43,8305920,1434505,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zlib 1.3.1 -9,3.15,461.31,8305920,1433269,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/9
zstd 1.5.7 -1,576.04,1362.14,8305920,1369705,16.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -3,380.86,1307.57,8305920,1408276,16.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -5,246.65,1358.78,8305920,1379413,16.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -7,111.49,1340.39,8305920,1347903,16.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -9,80.14,1368.28,8305920,1262330,15.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -11,38.97,1398.24,8305920,1278668,15.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -13,23.18,1584.20,8305920,1273303,15.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -15,12.51,2274.31,8305920,1239882,14.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -16,9.49,1560.30,8305920,1217142,14.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -19,5.83,1425.31,8305920,1133194,13.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
xz 5.8.1 -1,37.60,202.13,8305920,1117800,13.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
xz 5.8.1 -3,19.21,211.91,8305920,1118624,13.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
xz 5.8.1 -5,4.90,228.55,8305920,967608,11.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
xz 5.8.1 -7,4.71,227.98,8305920,965112,11.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
xz 5.8.1 -9,4.67,203.91,8305920,965112,11.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zlib 1.3.1 -1,164.72,611.74,8305920,1518215,18.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zlib 1.3.1 -3,117.21,683.29,8305920,1491676,17.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zlib 1.3.1 -5,70.26,449.36,8305920,1443739,17.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zlib 1.3.1 -7,25.81,456.02,8305920,1435860,17.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zlib 1.3.1 -9,3.20,459.35,8305920,1434436,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/10
zstd 1.5.7 -1,579.67,1363.58,8305920,1367318,16.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -3,381.69,1303.93,8305920,1402180,16.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -5,241.96,1353.83,8305920,1374149,16.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -7,111.05,1358.44,8305920,1342549,16.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -9,80.30,1353.00,8305920,1257217,15.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -11,39.23,1382.56,8305920,1273666,15.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -13,23.23,1585.45,8305920,1268406,15.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -15,13.10,2262.34,8305920,1237175,14.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -16,9.55,1674.08,8305920,1271872,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -19,5.95,1437.81,8305920,1125948,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
xz 5.8.1 -1,38.33,202.24,8305920,1111052,13.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
xz 5.8.1 -3,19.24,209.44,8305920,1113444,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
xz 5.8.1 -5,4.95,232.25,8305920,961468,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
xz 5.8.1 -7,4.73,231.03,8305920,960216,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
xz 5.8.1 -9,4.68,207.12,8305920,960216,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zlib 1.3.1 -1,163.83,615.30,8305920,1516097,18.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zlib 1.3.1 -3,118.00,675.61,8305920,1488397,17.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zlib 1.3.1 -5,70.94,455.52,8305920,1440983,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zlib 1.3.1 -7,25.96,457.88,8305920,1433181,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zlib 1.3.1 -9,3.19,460.58,8305920,1431611,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/11
zstd 1.5.7 -1,576.40,1361.52,8305920,1369614,16.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -3,382.09,1303.32,8305920,1405504,16.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -5,242.82,1369.88,8305920,1376321,16.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -7,110.32,1348.73,8305920,1344428,16.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -9,80.42,1341.50,8305920,1262242,15.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -11,39.16,1377.87,8305920,1278454,15.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -13,23.13,1603.51,8305920,1271917,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -15,13.07,2256.11,8305920,1237613,14.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -16,9.52,1728.47,8305920,1287558,15.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -19,5.87,1451.17,8305920,1136000,13.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
xz 5.8.1 -1,38.00,202.16,8305920,1116212,13.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
xz 5.8.1 -3,19.09,209.12,8305920,1116456,13.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
xz 5.8.1 -5,4.88,233.06,8305920,966556,11.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
xz 5.8.1 -7,4.70,231.27,8305920,964572,11.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
xz 5.8.1 -9,4.67,204.23,8305920,964572,11.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zlib 1.3.1 -1,164.23,618.54,8305920,1517018,18.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zlib 1.3.1 -3,118.02,672.71,8305920,1489887,17.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zlib 1.3.1 -5,70.29,457.54,8305920,1442214,17.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zlib 1.3.1 -7,25.87,457.07,8305920,1434141,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zlib 1.3.1 -9,3.18,460.10,8305920,1432211,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/12
zstd 1.5.7 -1,574.44,1351.85,8305920,1368835,16.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -3,387.46,1310.79,8305920,1403190,16.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -5,244.88,1350.50,8305920,1375341,16.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -7,110.15,1347.12,8305920,1341899,16.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -9,79.55,1353.36,8305920,1259168,15.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -11,36.91,1395.64,8305920,1275182,15.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -13,23.27,1588.62,8305920,1269044,15.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -15,13.01,2259.56,8305920,1236941,14.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -16,9.55,1782.47,8305920,1290587,15.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -19,5.88,1414.32,8305920,1132292,13.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
xz 5.8.1 -1,37.58,201.63,8305920,1112464,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
xz 5.8.1 -3,19.50,209.78,8305920,1113800,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
xz 5.8.1 -5,4.96,228.60,8305920,963288,11.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
xz 5.8.1 -7,4.74,229.16,8305920,961860,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
xz 5.8.1 -9,4.67,205.75,8305920,961860,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zlib 1.3.1 -1,164.80,615.65,8305920,1517078,18.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zlib 1.3.1 -3,118.12,674.57,8305920,1490198,17.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zlib 1.3.1 -5,70.21,459.52,8305920,1442747,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zlib 1.3.1 -7,25.72,459.91,8305920,1434393,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zlib 1.3.1 -9,3.18,458.97,8305920,1432857,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/13
zstd 1.5.7 -1,572.84,1347.91,8305920,1368910,16.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -3,381.64,1314.11,8305920,1405720,16.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -5,246.24,1355.44,8305920,1377129,16.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -7,111.25,1344.20,8305920,1344472,16.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -9,80.32,1350.06,8305920,1261019,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -11,39.02,1387.71,8305920,1276495,15.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -13,23.25,1588.94,8305920,1270013,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -15,12.86,2256.47,8305920,1238384,14.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -16,9.56,1706.08,8305920,1283816,15.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -19,5.85,1423.00,8305920,1120999,13.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
xz 5.8.1 -1,38.04,202.44,8305920,1111296,13.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
xz 5.8.1 -3,19.24,209.77,8305920,1114020,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
xz 5.8.1 -5,4.89,232.08,8305920,963152,11.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
xz 5.8.1 -7,4.70,227.53,8305920,961836,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
xz 5.8.1 -9,4.62,204.61,8305920,961836,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zlib 1.3.1 -1,164.49,614.11,8305920,1519223,18.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zlib 1.3.1 -3,117.68,679.36,8305920,1491825,17.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zlib 1.3.1 -5,70.41,456.95,8305920,1444381,17.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zlib 1.3.1 -7,25.68,453.60,8305920,1436647,17.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zlib 1.3.1 -9,3.18,455.58,8305920,1434934,17.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/14
zstd 1.5.7 -1,575.65,1351.48,8305920,1349024,16.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -3,381.56,1308.08,8305920,1409027,16.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -5,245.60,1360.23,8305920,1381397,16.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -7,109.93,1362.79,8305920,1348075,16.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -9,79.66,1344.61,8305920,1262474,15.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -11,38.71,1363.13,8305920,1278042,15.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -13,23.10,1583.41,8305920,1270340,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -15,12.91,2267.79,8305920,1238971,14.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -16,9.62,1695.59,8305920,1284189,15.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -19,5.97,1409.16,8305920,1126466,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
xz 5.8.1 -1,38.58,202.49,8305920,1116976,13.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
xz 5.8.1 -3,19.40,209.36,8305920,1116680,13.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
xz 5.8.1 -5,4.98,229.14,8305920,962356,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
xz 5.8.1 -7,4.64,227.43,8305920,961876,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
xz 5.8.1 -9,4.50,204.36,8305920,961876,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zlib 1.3.1 -1,164.79,617.66,8305920,1516215,18.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zlib 1.3.1 -3,118.76,670.76,8305920,1491213,17.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zlib 1.3.1 -5,70.61,452.30,8305920,1443032,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zlib 1.3.1 -7,25.90,457.52,8305920,1434931,17.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zlib 1.3.1 -9,3.21,459.95,8305920,1433320,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/15
zstd 1.5.7 -1,576.03,1379.63,8305920,1366091,16.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -3,381.69,1297.53,8305920,1410009,16.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -5,248.64,1342.73,8305920,1381593,16.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -7,110.61,1352.45,8305920,1349116,16.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -9,80.15,1359.89,8305920,1260616,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -11,39.09,1397.23,8305920,1276266,15.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -13,22.88,1590.02,8305920,1269281,15.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -15,12.98,2279.88,8305920,1239863,14.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -16,9.55,1670.23,8305920,1274511,15.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -19,5.91,1407.47,8305920,1132493,13.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
xz 5.8.1 -1,37.66,201.82,8305920,1118940,13.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
xz 5.8.1 -3,19.46,210.04,8305920,1117992,13.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
xz 5.8.1 -5,4.95,227.78,8305920,963764,11.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
xz 5.8.1 -7,4.70,226.73,8305920,961948,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
xz 5.8.1 -9,4.63,203.62,8305920,961948,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zlib 1.3.1 -1,165.70,621.66,8305920,1514957,18.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zlib 1.3.1 -3,118.86,686.06,8305920,1489124,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zlib 1.3.1 -5,70.84,451.78,8305920,1440714,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zlib 1.3.1 -7,25.83,457.70,8305920,1432248,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zlib 1.3.1 -9,3.23,457.54,8305920,1431090,17.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/16
zstd 1.5.7 -1,581.49,1370.16,8305920,1345854,16.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/17
zstd 1.5.7 -3,387.81,1299.73,8305920,1407884,16.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/17
zstd 1.5.7 -5,245.13,1363.03,8305920,1380279,16.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/17
zstd 1.5.7 -7,111.25,1332.88,8305920,1347033,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/17
zstd 1.5.7 -9,80.13,1357.52,8305920,1256502,15.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/17
zstd 1.5.7 -11,39.35,1393.25,8305920,1272568,15.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/17
zstd 1.5.7 -13,23.14,1606.92,8305920,1267257,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/17
