Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd 1.5.7 -16,7.23,2356.80,8305920,948721,11.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
zstd 1.5.7 -19,3.67,2373.99,8305920,906433,10.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
xz 5.8.1 -1,42.75,215.76,8305920,946420,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
xz 5.8.1 -3,19.58,252.34,8305920,909464,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
xz 5.8.1 -5,4.53,304.03,8305920,797500,9.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
xz 5.8.1 -7,3.46,317.10,8305920,772512,9.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
xz 5.8.1 -9,3.38,275.02,8305920,772512,9.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
zlib 1.3.1 -1,187.62,665.21,8305920,1423170,17.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
zlib 1.3.1 -3,116.31,789.82,8305920,1279275,15.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
zlib 1.3.1 -5,79.55,596.70,8305920,1197671,14.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
zlib 1.3.1 -7,35.07,618.33,8305920,1158736,13.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
zlib 1.3.1 -9,4.20,650.79,8305920,1130919,13.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/664
zstd 1.5.7 -1,525.65,1112.81,8305920,1290296,15.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -3,462.47,1103.89,8305920,1288103,15.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -5,207.36,1106.83,8305920,1248197,15.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -7,101.76,1316.34,8305920,1178985,14.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -9,76.19,1290.52,8305920,1148697,13.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -11,35.80,1587.94,8305920,1089074,13.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -13,22.68,1963.07,8305920,1030128,12.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -15,10.51,2461.17,8305920,958786,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -16,7.32,2363.17,8305920,946347,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -19,3.65,2372.53,8305920,905583,10.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
xz 5.8.1 -1,43.33,215.46,8305920,943504,11.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
xz 5.8.1 -3,19.59,252.22,8305920,906752,10.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
xz 5.8.1 -5,4.55,304.14,8305920,795352,9.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
xz 5.8.1 -7,3.51,317.62,8305920,770136,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
xz 5.8.1 -9,3.47,275.12,8305920,770136,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zlib 1.3.1 -1,187.22,668.59,8305920,1419186,17.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zlib 1.3.1 -3,117.19,788.24,8305920,1276212,15.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zlib 1.3.1 -5,79.19,598.76,8305920,1194604,14.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zlib 1.3.1 -7,35.04,615.19,8305920,1154801,13.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zlib 1.3.1 -9,4.23,656.66,8305920,1127676,13.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/665
zstd 1.5.7 -1,524.60,1104.11,8305920,1287899,15.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -3,457.11,1114.67,8305920,1293225,15.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -5,205.23,1100.94,8305920,1252679,15.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -7,101.04,1319.05,8305920,1183201,14.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -9,75.25,1264.37,8305920,1152610,13.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -11,35.50,1578.28,8305920,1093380,13.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -13,21.78,1937.25,8305920,1034323,12.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -15,9.92,2488.95,8305920,956745,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -16,7.02,2359.47,8305920,945787,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -19,3.58,2382.75,8305920,905962,10.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
xz 5.8.1 -1,42.98,213.43,8305920,946576,11.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
xz 5.8.1 -3,19.61,252.12,8305920,909732,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
xz 5.8.1 -5,4.52,303.04,8305920,798088,9.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
xz 5.8.1 -7,3.44,318.17,8305920,771408,9.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
xz 5.8.1 -9,3.40,276.09,8305920,771408,9.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zlib 1.3.1 -1,187.12,662.91,8305920,1425734,17.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zlib 1.3.1 -3,115.85,782.89,8305920,1281367,15.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zlib 1.3.1 -5,79.46,603.85,8305920,1198603,14.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zlib 1.3.1 -7,34.81,619.37,8305920,1157609,13.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zlib 1.3.1 -9,4.19,660.01,8305920,1129996,13.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/666
zstd 1.5.7 -1,525.86,1120.24,8305920,1285917,15.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -3,460.12,1094.78,8305920,1293257,15.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -5,206.95,1091.21,8305920,1252855,15.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -7,100.87,1316.85,8305920,1183018,14.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -9,76.02,1268.81,8305920,1151967,13.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -11,35.45,1555.34,8305920,1092655,13.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -13,22.46,1925.94,8305920,1033441,12.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -15,10.59,2477.78,8305920,957167,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -16,7.28,2359.52,8305920,947367,11.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -19,3.62,2378.38,8305920,909825,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
xz 5.8.1 -1,43.06,214.42,8305920,946708,11.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
xz 5.8.1 -3,19.43,252.48,8305920,909316,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
xz 5.8.1 -5,4.56,305.35,8305920,797732,9.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
xz 5.8.1 -7,3.50,318.97,8305920,770832,9.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
xz 5.8.1 -9,3.45,277.53,8305920,770832,9.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zlib 1.3.1 -1,187.48,675.83,8305920,1425242,17.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zlib 1.3.1 -3,115.82,783.62,8305920,1281562,15.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zlib 1.3.1 -5,79.34,601.02,8305920,1199341,14.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zlib 1.3.1 -7,34.88,622.49,8305920,1158051,13.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zlib 1.3.1 -9,4.21,659.54,8305920,1130319,13.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/667
zstd 1.5.7 -1,532.02,1140.04,8305920,1211289,14.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -3,488.96,1110.56,8305920,1185447,14.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -5,214.65,1127.43,8305920,1134489,13.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -7,105.54,1408.51,8305920,1064555,12.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -9,80.96,1368.15,8305920,1046597,12.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -11,38.62,1739.99,8305920,980244,11.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -13,24.62,2088.37,8305920,923501,11.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -15,11.29,2655.56,8305920,850815,10.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -16,7.33,2577.58,8305920,842925,10.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -19,3.49,2592.38,8305920,803064,9.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
xz 5.8.1 -1,46.10,228.79,8305920,852484,10.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
xz 5.8.1 -3,22.54,274.77,8305920,812508,9.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
xz 5.8.1 -5,4.90,333.66,8305920,715376,8.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
xz 5.8.1 -7,3.54,351.28,8305920,684084,8.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
xz 5.8.1 -9,3.51,296.85,8305920,684084,8.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zlib 1.3.1 -1,199.48,702.09,8305920,1312713,15.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zlib 1.3.1 -3,122.76,822.30,8305920,1163422,14.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zlib 1.3.1 -5,85.51,633.05,8305920,1080190,13.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zlib 1.3.1 -7,37.19,656.88,8305920,1034783,12.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zlib 1.3.1 -9,4.31,695.18,8305920,1005862,12.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/668
zstd 1.5.7 -1,524.33,1106.32,8305920,1291446,15.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -3,463.82,1096.52,8305920,1293960,15.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -5,207.16,1090.84,8305920,1255403,15.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -7,101.12,1313.68,8305920,1184270,14.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -9,75.63,1284.79,8305920,1152556,13.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -11,35.69,1552.97,8305920,1093455,13.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -13,22.27,1918.39,8305920,1034564,12.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -15,10.59,2461.54,8305920,958454,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -16,7.34,2369.93,8305920,945698,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -19,3.56,2378.36,8305920,909457,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
xz 5.8.1 -1,43.28,213.17,8305920,948024,11.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
xz 5.8.1 -3,19.50,252.57,8305920,910392,10.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
xz 5.8.1 -5,4.55,301.25,8305920,799212,9.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
xz 5.8.1 -7,3.49,317.26,8305920,772784,9.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
xz 5.8.1 -9,3.44,276.00,8305920,772784,9.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zlib 1.3.1 -1,186.58,661.67,8305920,1426342,17.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zlib 1.3.1 -3,115.84,798.09,8305920,1281749,15.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zlib 1.3.1 -5,78.90,602.59,8305920,1199853,14.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zlib 1.3.1 -7,34.87,620.36,8305920,1158582,13.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zlib 1.3.1 -9,4.20,657.14,8305920,1131088,13.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/669
zstd 1.5.7 -1,514.56,1107.77,8305920,1294634,15.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -3,463.70,1096.32,8305920,1289135,15.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -5,205.75,1092.89,8305920,1252103,15.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -7,100.78,1304.05,8305920,1180909,14.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -9,76.14,1270.01,8305920,1148666,13.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -11,35.60,1573.57,8305920,1089517,13.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -13,22.43,1925.20,8305920,1032082,12.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -15,10.47,2494.34,8305920,955674,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -16,7.31,2372.79,8305920,942850,11.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -19,3.56,2366.49,8305920,908502,10.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
xz 5.8.1 -1,43.14,214.63,8305920,945848,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
xz 5.8.1 -3,19.20,251.84,8305920,908676,10.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
xz 5.8.1 -5,4.56,303.04,8305920,797812,9.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
xz 5.8.1 -7,3.44,317.56,8305920,770696,9.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
xz 5.8.1 -9,3.48,272.31,8305920,770696,9.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zlib 1.3.1 -1,187.56,667.80,8305920,1422462,17.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zlib 1.3.1 -3,116.43,784.29,8305920,1279129,15.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zlib 1.3.1 -5,79.38,599.23,8305920,1196825,14.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zlib 1.3.1 -7,34.95,623.21,8305920,1155544,13.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zlib 1.3.1 -9,4.24,658.82,8305920,1128273,13.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/670
zstd 1.5.7 -1,521.07,1105.25,8305920,1289733,15.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -3,462.44,1102.13,8305920,1282513,15.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -5,207.35,1097.61,8305920,1245907,15.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -7,101.22,1317.76,8305920,1176000,14.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -9,76.04,1286.00,8305920,1143546,13.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -11,35.64,1561.52,8305920,1084634,13.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -13,22.63,1938.10,8305920,1026963,12.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -15,10.47,2490.91,8305920,950419,11.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -16,7.43,2370.46,8305920,939119,11.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -19,3.61,2345.62,8305920,906829,10.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
xz 5.8.1 -1,43.17,213.71,8305920,941968,11.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
xz 5.8.1 -3,19.45,252.01,8305920,904344,10.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
xz 5.8.1 -5,4.58,304.47,8305920,794720,9.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
xz 5.8.1 -7,3.53,316.90,8305920,767972,9.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
xz 5.8.1 -9,3.49,271.67,8305920,767972,9.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zlib 1.3.1 -1,186.92,663.67,8305920,1417290,17.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zlib 1.3.1 -3,116.29,785.79,8305920,1273526,15.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zlib 1.3.1 -5,79.73,600.84,8305920,1191898,14.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zlib 1.3.1 -7,35.12,622.71,8305920,1150848,13.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zlib 1.3.1 -9,4.26,659.63,8305920,1123047,13.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/671
zstd 1.5.7 -1,524.49,1109.84,8305920,1278211,15.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -3,460.19,1109.53,8305920,1278915,15.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -5,205.02,1096.96,8305920,1239156,14.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -7,100.87,1319.74,8305920,1170785,14.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -9,76.25,1264.57,8305920,1138562,13.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -11,35.51,1584.35,8305920,1079795,13.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -13,21.61,1938.19,8305920,1022600,12.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -15,9.75,2460.99,8305920,947130,11.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -16,6.63,2382.92,8305920,935274,11.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -19,3.36,2411.83,8305920,898900,10.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
xz 5.8.1 -1,42.82,213.61,8305920,937780,11.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
xz 5.8.1 -3,19.05,252.17,8305920,900540,10.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
xz 5.8.1 -5,4.30,304.64,8305920,791184,9.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
xz 5.8.1 -7,3.20,316.92,8305920,764324,9.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
xz 5.8.1 -9,3.43,276.08,8305920,764324,9.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zlib 1.3.1 -1,189.91,662.33,8305920,1412154,17.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zlib 1.3.1 -3,116.03,776.65,8305920,1268519,15.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zlib 1.3.1 -5,79.24,596.79,8305920,1186883,14.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zlib 1.3.1 -7,35.03,618.13,8305920,1145779,13.79,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zlib 1.3.1 -9,4.27,649.46,8305920,1117924,13.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/672
zstd 1.5.7 -1,517.27,1089.75,8305920,1283394,15.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -3,459.92,1114.43,8305920,1274113,15.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -5,205.95,1106.80,8305920,1235861,14.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -7,101.42,1323.41,8305920,1167198,14.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -9,76.35,1286.54,8305920,1135273,13.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -11,35.98,1569.10,8305920,1076094,12.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -13,21.83,1931.06,8305920,1018759,12.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -15,8.52,2484.26,8305920,945269,11.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
zstd 1.5.7 -16,6.21,2398.96,8305920,932849,11.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/673
